id_dok;Prayer and Divine Help;The Danish Church and National Identity;Christmas and Incarnation;The Mercy and Judgment of God;Serving God in Life and Ministry ;Divine Will and Worldly Challenges;Personal Encounters with Christ;Wealth, Poverty, and Spiritual Riches;Sin, Forgiveness, and Salvation;The Holy Spirit and Divine Inspiration;The people of Israel;Jesus and the sinners;Discipleship and Following Jesus;The love and sacrifice of Christ;Death, Resurrection, and Eternal Life;Forgiveness;Life and Daily Sustenance;The law and moral Obligation;Light/Darkness, and Spiritual Fruitfulness;Power and freedom;Human Interaction and  Evangelism;The Name of Jesus;The Word and Peace of God in Turmoil;Jesus and his earthly ministry;The word of God and its reception;Wealth, Poverty, and Spiritual Riches2;Truth, Lies, and Spiritual Warfare;Narratives of Jesus;Faith and doubt;Life’s Path and Divine Guidance
pr1675_359;0.0033434650000000003;0.00030395140000000003;0.1522796353;0.0063829787;0.00030395140000000003;0.033738601800000004;0.1310030395;0.00030395140000000003;0.00030395140000000003;0.1188449848;0.0519756839;0.00030395140000000003;0.0671732523;0.00030395140000000003;0.033738601800000004;0.033738601800000004;0.0063829787;0.00030395140000000003;0.0367781155;0.00030395140000000003;0.0063829787;0.0732522796;0.1857142857;0.0215805471;0.00030395140000000003;0.00030395140000000003;0.0063829787;0.00030395140000000003;0.0246200608;0.0033434650000000003
pr850_195;0.00030395140000000003;0.00030395140000000003;0.033738601800000004;0.00030395140000000003;0.00030395140000000003;0.00030395140000000003;0.2191489362;0.00030395140000000003;0.0185410334;0.033738601800000004;0.0306990881;0.033738601800000004;0.1370820669;0.048936170200000004;0.00030395140000000003;0.00030395140000000003;0.00030395140000000003;0.0063829787;0.00030395140000000003;0.343768997;0.027659574500000002;0.0033434650000000003;0.00030395140000000003;0.00030395140000000003;0.033738601800000004;0.00030395140000000003;0.00030395140000000003;0.00030395140000000003;0.00030395140000000003;0.0246200608
pr926_260;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.0305135952;0.0335347432;0.1604229607;0.1332326284;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.0697885196;0.0546827795;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.0335347432;0.0788519637;0.0244712991;0.00030211480000000003;0.0123867069;0.00030211480000000003;0.009365558900000001;0.0546827795;0.00030211480000000003;0.29939577040000004
pr726_91;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.0033232628000000003;0.018429003000000003;0.021450151100000002;0.00030211480000000003;0.096978852;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.015407855000000002;0.009365558900000001;0.37190332330000003;0.2510574018;0.051661631400000005;0.0033232628000000003;0.051661631400000005;0.00030211480000000003;0.0335347432;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.0456193353;0.00030211480000000003;0.021450151100000002;0.00030211480000000003
pr879_202;0.0305135952;0.00030211480000000003;0.018429003000000003;0.08187311180000001;0.00030211480000000003;0.0425981873;0.103021148;0.021450151100000002;0.0335347432;0.0607250755;0.00030211480000000003;0.00030211480000000003;0.1181268882;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.0546827795;0.00030211480000000003;0.0033232628000000003;0.1060422961;0.0607250755;0.00030211480000000003;0.0033232628000000003;0.2329305136;0.0244712991
pr467_74;0.1332326284;0.00030211480000000003;0.0305135952;0.0063444109;0.00030211480000000003;0.0395770393;0.0788519637;0.00030211480000000003;0.00030211480000000003;0.2601208459;0.00030211480000000003;0.00030211480000000003;0.1906344411;0.00030211480000000003;0.009365558900000001;0.0033232628000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.00030211480000000003;0.1392749245;0.00030211480000000003;0.00030211480000000003;0.0033232628000000003;0.00030211480000000003;0.00030211480000000003;0.0577039275;0.0425981873;0.00030211480000000003
pr600_24;0.0003012048;0.0003012048;0.0003012048;0.018373494;0.0003012048;0.012349397600000001;0.0274096386;0.0003012048;0.0334337349;0.0003012048;0.0003012048;0.0003012048;0.0093373494;0.0033132530000000004;0.0003012048;0.0033132530000000004;0.012349397600000001;0.030421686700000002;0.0003012048;0.0003012048;0.2563253012;0.0394578313;0.0334337349;0.0003012048;0.1298192771;0.17500000000000002;0.0093373494;0.1147590361;0.0003012048;0.0876506024
pr464_74;0.00030030030000000003;0.00030030030000000003;0.0483483483;0.00030030030000000003;0.0063063063;0.0513513514;0.3156156156;0.0213213213;0.00030030030000000003;0.00030030030000000003;0.00030030030000000003;0.0153153153;0.3966966967;0.012312312300000001;0.0153153153;0.00030030030000000003;0.00030030030000000003;0.00030030030000000003;0.00030030030000000003;0.0063063063;0.00030030030000000003;0.00030030030000000003;0.00030030030000000003;0.0363363363;0.00030030030000000003;0.0063063063;0.00030030030000000003;0.00030030030000000003;0.0033033033;0.0603603604
pr1317_364;0.00030030030000000003;0.00030030030000000003;0.00030030030000000003;0.1594594595;0.00030030030000000003;0.00030030030000000003;0.1264264264;0.0153153153;0.0303303303;0.0633633634;0.027327327300000002;0.1714714715;0.0063063063;0.0303303303;0.00030030030000000003;0.012312312300000001;0.0513513514;0.0453453453;0.00030030030000000003;0.00030030030000000003;0.00030030030000000003;0.00030030030000000003;0.1054054054;0.00030030030000000003;0.0033033033;0.0033033033;0.00030030030000000003;0.0903903904;0.0543543544;0.00030030030000000003
pr995_269;0.0092814371;0.0002994012;0.015269461100000001;0.0332335329;0.015269461100000001;0.024251497;0.0871257485;0.0182634731;0.0002994012;0.0841317365;0.3176646707;0.0122754491;0.0631736527;0.0002994012;0.0002994012;0.021257485000000003;0.021257485000000003;0.0182634731;0.0452095808;0.0002994012;0.0002994012;0.0002994012;0.0002994012;0.0002994012;0.0002994012;0.1080838323;0.0002994012;0.0002994012;0.0002994012;0.1020958084
pr457_74;0.000297619;0.000297619;0.000297619;0.074702381;0.000297619;0.000297619;0.1223214286;0.000297619;0.000297619;0.07767857140000001;0.0360119048;0.000297619;0.1758928571;0.0151785714;0.000297619;0.00625;0.000297619;0.0241071429;0.0151785714;0.000297619;0.000297619;0.0181547619;0.0211309524;0.0032738095;0.1104166667;0.000297619;0.1223214286;0.07767857140000001;0.0955357143;0.000297619
pr599_89;0.000297619;0.000297619;0.000297619;0.000297619;0.000297619;0.0955357143;0.25625000000000003;0.0360119048;0.0300595238;0.000297619;0.000297619;0.0270833333;0.000297619;0.000297619;0.000297619;0.000297619;0.1193452381;0.0032738095;0.000297619;0.000297619;0.074702381;0.000297619;0.0300595238;0.000297619;0.0508928571;0.2592261905;0.000297619;0.012202381;0.000297619;0.000297619
pr889_236;0.0121661721;0.0002967359;0.3267062315;0.0002967359;0.0002967359;0.0002967359;0.06261127600000001;0.015133531200000001;0.015133531200000001;0.0715133531;0.0091988131;0.0002967359;0.015133531200000001;0.0002967359;0.0002967359;0.0032640950000000003;0.0002967359;0.0002967359;0.0002967359;0.041839762600000004;0.0922848665;0.0299703264;0.0566765579;0.0002967359;0.0596439169;0.0002967359;0.035905044500000004;0.0002967359;0.06854599410000001;0.08041543030000001
pr121_19;0.0002949853;0.0002949853;0.059292035400000005;0.0002949853;0.0002949853;0.0002949853;0.4339233038;0.0002949853;0.0002949853;0.050442477900000005;0.0002949853;0.0179941003;0.0091445428;0.0002949853;0.0002949853;0.035693215300000004;0.0002949853;0.0002949853;0.006194690300000001;0.0002949853;0.041592920400000004;0.035693215300000004;0.18318584070000002;0.0002949853;0.0002949853;0.0150442478;0.0563421829;0.0002949853;0.050442477900000005;0.0002949853
pr854_183;0.3570175439;0.00029239770000000003;0.0119883041;0.00029239770000000003;0.00029239770000000003;0.0324561404;0.1230994152;0.0324561404;0.0178362573;0.00029239770000000003;0.00029239770000000003;0.00029239770000000003;0.0880116959;0.00029239770000000003;0.00029239770000000003;0.00029239770000000003;0.0236842105;0.0178362573;0.0178362573;0.0178362573;0.00029239770000000003;0.0616959064;0.00029239770000000003;0.00029239770000000003;0.044152046800000004;0.0558479532;0.00029239770000000003;0.0470760234;0.00029239770000000003;0.0470760234
pr949_275;0.0119186047;0.0002906977;0.0468023256;0.1514534884;0.0002906977;0.1223837209;0.1252906977;0.0002906977;0.0322674419;0.1718023256;0.0293604651;0.0002906977;0.07296511630000001;0.0322674419;0.0409883721;0.0119186047;0.0002906977;0.0031976744000000003;0.0206395349;0.0002906977;0.0002906977;0.0002906977;0.0177325581;0.0002906977;0.0031976744000000003;0.0002906977;0.0031976744000000003;0.0002906977;0.0526162791;0.0468023256
pr990_292;0.011884058000000001;0.00028985510000000003;0.00028985510000000003;0.008985507200000001;0.023478260900000002;0.008985507200000001;0.1510144928;0.00028985510000000003;0.00028985510000000003;0.1365217391;0.00028985510000000003;0.00028985510000000003;0.055362318800000004;0.0147826087;0.00028985510000000003;0.00028985510000000003;0.00028985510000000003;0.00028985510000000003;0.020579710100000002;0.023478260900000002;0.0263768116;0.0176811594;0.00028985510000000003;0.0147826087;0.00028985510000000003;0.0263768116;0.00028985510000000003;0.00028985510000000003;0.00028985510000000003;0.4553623188
pr1621_410;0.00028985510000000003;0.00028985510000000003;0.00028985510000000003;0.1886956522;0.00028985510000000003;0.008985507200000001;0.0437681159;0.008985507200000001;0.00028985510000000003;0.011884058000000001;0.00028985510000000003;0.011884058000000001;0.00028985510000000003;0.00028985510000000003;0.0147826087;0.0031884058000000003;0.00028985510000000003;0.06695652170000001;0.0292753623;0.2466666667;0.00028985510000000003;0.00028985510000000003;0.23507246380000002;0.00028985510000000003;0.1075362319;0.00028985510000000003;0.00028985510000000003;0.0060869565;0.011884058000000001;0.00028985510000000003
pr445_74;0.0031884058000000003;0.00028985510000000003;0.2524637681;0.00028985510000000003;0.00028985510000000003;0.0031884058000000003;0.1915942029;0.00028985510000000003;0.0495652174;0.008985507200000001;0.0292753623;0.00028985510000000003;0.0727536232;0.00028985510000000003;0.00028985510000000003;0.020579710100000002;0.00028985510000000003;0.008985507200000001;0.00028985510000000003;0.00028985510000000003;0.0292753623;0.0350724638;0.00028985510000000003;0.00028985510000000003;0.1046376812;0.00028985510000000003;0.00028985510000000003;0.0785507246;0.0292753623;0.0785507246
pr210_26;0.0176300578;0.0002890173;0.0147398844;0.011849711;0.0002890173;0.0783236994;0.0002890173;0.0002890173;0.060982659;0.0436416185;0.0002890173;0.0002890173;0.0002890173;0.0002890173;0.0667630058;0.0956647399;0.0147398844;0.0002890173;0.0002890173;0.008959537600000001;0.20838150290000002;0.1130057803;0.1130057803;0.0031791908;0.0927745665;0.0205202312;0.0002890173;0.0002890173;0.0002890173;0.0320809249
pr1629_364;0.0002890173;0.0002890173;0.0031791908;0.011849711;0.0002890173;0.0494219653;0.060982659;0.17080924860000002;0.0060693642;0.2661849711;0.0002890173;0.0002890173;0.037861271700000004;0.008959537600000001;0.008959537600000001;0.0638728324;0.0002890173;0.0002890173;0.0234104046;0.0002890173;0.0667630058;0.0638728324;0.0002890173;0.0002890173;0.055202312100000005;0.026300578;0.0002890173;0.0002890173;0.0725433526;0.0002890173
pr861_215;0.0002873563;0.0002873563;0.0060344828;0.0031609195;0.0577586207;0.0635057471;0.0721264368;0.014655172400000001;0.4284482759;0.0002873563;0.0002873563;0.1152298851;0.0002873563;0.0002873563;0.09224137930000001;0.031896551700000005;0.0002873563;0.0002873563;0.0002873563;0.0002873563;0.0002873563;0.0031609195;0.0002873563;0.0002873563;0.0002873563;0.008908046000000001;0.0002873563;0.0002873563;0.0002873563;0.0979885057
pr119_19;0.0376436782;0.0002873563;0.075;0.014655172400000001;0.014655172400000001;0.1152298851;0.350862069;0.0002873563;0.0031609195;0.0002873563;0.0002873563;0.0002873563;0.014655172400000001;0.0002873563;0.0002873563;0.0002873563;0.0347701149;0.008908046000000001;0.0060344828;0.0002873563;0.0175287356;0.0635057471;0.0002873563;0.0031609195;0.0002873563;0.0175287356;0.031896551700000005;0.11810344830000001;0.0002873563;0.0692528736
pr466_74;0.0002857143;0.0002857143;0.0002857143;0.006;0.0031428571000000002;0.0231428571;0.25742857140000003;0.0117142857;0.0202857143;0.0574285714;0.031714285700000004;0.0031428571000000002;0.3088571429;0.0002857143;0.026000000000000002;0.0002857143;0.0002857143;0.0117142857;0.0002857143;0.1431428571;0.0002857143;0.006;0.017428571400000002;0.0002857143;0.0002857143;0.0002857143;0.0374285714;0.026000000000000002;0.0002857143;0.006
pr452_74;0.00028490030000000003;0.00028490030000000003;0.00028490030000000003;0.2766381766;0.00028490030000000003;0.00028490030000000003;0.25384615380000003;0.06296296300000001;0.00028490030000000003;0.00028490030000000003;0.00028490030000000003;0.0344729345;0.0515669516;0.00028490030000000003;0.00028490030000000003;0.00028490030000000003;0.00028490030000000003;0.0059829060000000005;0.0173789174;0.00028490030000000003;0.0886039886;0.00028490030000000003;0.0259259259;0.0259259259;0.0088319088;0.011680911700000001;0.0031339031;0.0202279202;0.043019943000000005;0.0658119658
pr911_250;0.00028490030000000003;0.00028490030000000003;0.0031339031;0.028774928800000002;0.00028490030000000003;0.1199430199;0.0259259259;0.0031339031;0.037321937300000003;0.2111111111;0.00028490030000000003;0.00028490030000000003;0.0686609687;0.0088319088;0.00028490030000000003;0.00028490030000000003;0.00028490030000000003;0.00028490030000000003;0.043019943000000005;0.0658119658;0.00028490030000000003;0.00028490030000000003;0.1797720798;0.040170940200000005;0.00028490030000000003;0.00028490030000000003;0.00028490030000000003;0.0088319088;0.0857549858;0.0658119658
pr925_259;0.0686609687;0.00028490030000000003;0.00028490030000000003;0.0088319088;0.00028490030000000003;0.0686609687;0.1056980057;0.00028490030000000003;0.1085470085;0.2111111111;0.00028490030000000003;0.0772079772;0.014529914500000001;0.00028490030000000003;0.0344729345;0.0658119658;0.0059829060000000005;0.0259259259;0.00028490030000000003;0.0772079772;0.00028490030000000003;0.00028490030000000003;0.0031339031;0.0173789174;0.0088319088;0.00028490030000000003;0.0202279202;0.00028490030000000003;0.00028490030000000003;0.0743589744
pr217_26;0.0031073446;0.0002824859;0.0031073446;0.037005649700000004;0.0144067797;0.0172316384;0.028531073400000002;0.037005649700000004;0.045480226000000006;0.0002824859;0.0002824859;0.0002824859;0.0002824859;0.0031073446;0.33926553670000004;0.0624293785;0.0313559322;0.0002824859;0.1076271186;0.005932203400000001;0.1330508475;0.0002824859;0.0709039548;0.0002824859;0.0483050847;0.0031073446;0.0031073446;0.0002824859;0.0002824859;0.0031073446
pr117_19;0.0031073446;0.0002824859;0.0002824859;0.0002824859;0.0031073446;0.0002824859;0.3505649718;0.0539548023;0.0765536723;0.0228813559;0.0002824859;0.0002824859;0.0144067797;0.0002824859;0.0002824859;0.028531073400000002;0.0002824859;0.034180791;0.1189265537;0.0002824859;0.0002824859;0.0398305085;0.0031073446;0.0002824859;0.037005649700000004;0.0031073446;0.0991525424;0.0031073446;0.034180791;0.0709039548
pr934_71;0.0002824859;0.0002824859;0.0709039548;0.0002824859;0.0002824859;0.0031073446;0.2149717514;0.0002824859;0.059604519800000005;0.0002824859;0.0002824859;0.059604519800000005;0.0483050847;0.0002824859;0.2375706215;0.005932203400000001;0.0002824859;0.0002824859;0.0002824859;0.0002824859;0.0002824859;0.0426553672;0.0002824859;0.0002824859;0.0002824859;0.0002824859;0.0624293785;0.0426553672;0.1019774011;0.045480226000000006
pr222_26;0.0002816901;0.0002816901;0.0002816901;0.1974647887;0.005915493;0.096056338;0.0369014085;0.0002816901;0.0115492958;0.1608450704;0.0847887324;0.005915493;0.0002816901;0.0002816901;0.0143661972;0.0002816901;0.0622535211;0.0002816901;0.0002816901;0.0030985915;0.23690140850000002;0.0002816901;0.0002816901;0.0002816901;0.048169014100000004;0.0284507042;0.0030985915;0.0002816901;0.0002816901;0.0002816901
pr834_198;0.0030985915;0.0002816901;0.0284507042;0.0002816901;0.0002816901;0.2397183099;0.0002816901;0.005915493;0.143943662;0.1608450704;0.0002816901;0.0002816901;0.0002816901;0.0002816901;0.10169014080000001;0.0002816901;0.0566197183;0.0115492958;0.0002816901;0.02;0.0538028169;0.0425352113;0.0002816901;0.0002816901;0.005915493;0.0002816901;0.0847887324;0.034084507;0.0002816901;0.0030985915
pr454_74;0.0789325843;0.0002808989;0.0002808989;0.0002808989;0.0002808989;0.0030898876;0.1941011236;0.0002808989;0.070505618;0.0058988764;0.0620786517;0.0087078652;0.21095505620000002;0.0733146067;0.0002808989;0.0002808989;0.0002808989;0.0002808989;0.0002808989;0.0255617978;0.0002808989;0.0367977528;0.022752809000000002;0.0002808989;0.0761235955;0.0002808989;0.0002808989;0.056460674200000005;0.0058988764;0.0648876404
pr880_189;0.0226256983;0.0002793296;0.0030726257;0.0002793296;0.2097765363;0.0226256983;0.1818435754;0.0030726257;0.0617318436;0.0086592179;0.0142458101;0.0002793296;0.22094972070000002;0.0002793296;0.0002793296;0.0086592179;0.0002793296;0.0002793296;0.0002793296;0.0002793296;0.031005586600000003;0.0142458101;0.0002793296;0.0002793296;0.0002793296;0.0002793296;0.0030726257;0.0002793296;0.0980446927;0.09245810060000001
pr1003_298;0.0002785515;0.0002785515;0.0030640669;0.12005571030000001;0.0114206128;0.030919220100000002;0.0030640669;0.0169916435;0.14791086350000002;0.1256267409;0.0002785515;0.0002785515;0.0002785515;0.0002785515;0.0727019499;0.0420612813;0.0002785515;0.0002785515;0.0002785515;0.0002785515;0.0002785515;0.0225626741;0.1256267409;0.0030640669;0.039275766000000004;0.0002785515;0.039275766000000004;0.11727019500000001;0.0671309192;0.008635097500000001
pr736_91;0.0002770083;0.0002770083;0.0002770083;0.07229916900000001;0.0002770083;0.0002770083;0.0889196676;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.2246537396;0.0944598338;0.0002770083;0.0002770083;0.0085872576;0.0002770083;0.0002770083;0.0002770083;0.0141274238;0.47119113570000004;0.0002770083;0.0168975069;0.0030470914;0.0002770083
pr952_204;0.0002770083;0.0002770083;0.0778393352;0.0141274238;0.0002770083;0.01966759;0.3188365651;0.0002770083;0.030747922400000002;0.0030470914;0.0002770083;0.0473684211;0.10831024930000001;0.2994459834;0.0058171745;0.0002770083;0.0002770083;0.0279778393;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.0168975069;0.0030470914;0.0002770083;0.0002770083;0.0224376731
pr449_74;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.1914127424;0.0002770083;0.0002770083;0.1027700831;0.0224376731;0.0002770083;0.1304709141;0.0002770083;0.0002770083;0.0002770083;0.0002770083;0.0030470914;0.0002770083;0.0002770083;0.0473684211;0.011357340700000001;0.044598338;0.0002770083;0.0335180055;0.055678670400000005;0.0279778393;0.2274238227;0.0030470914;0.0944598338
pr984_291;0.0030386740000000003;0.0002762431;0.07762430940000001;0.0002762431;0.0002762431;0.0472375691;0.1356353591;0.0002762431;0.061049723800000004;0.0002762431;0.0306629834;0.0002762431;0.1936464088;0.08867403310000001;0.0002762431;0.0002762431;0.0113259669;0.0002762431;0.0002762431;0.0002762431;0.061049723800000004;0.0030386740000000003;0.0444751381;0.0002762431;0.0168508287;0.0002762431;0.0002762431;0.0002762431;0.0334254144;0.188121547
